filename|commit_id|function_name|function_letter|function_startline|function_endline|function_complexity
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/ec2/ec2utils.py|nova-fffcaea176b785c9715a180f6a629708db16536c|camelcase_to_underscore|F|261|262|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/ec2/ec2utils.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_try_convert|F|265|303|9
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/ec2/ec2utils.py|nova-fffcaea176b785c9715a180f6a629708db16536c|dict_from_dotted_str|F|306|334|6
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/ec2/ec2utils.py|nova-fffcaea176b785c9715a180f6a629708db16536c|search_opts_from_filters|F|337|339|4
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/ec2/faults.py|nova-fffcaea176b785c9715a180f6a629708db16536c|Fault|C|25|65|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/ec2/faults.py|nova-fffcaea176b785c9715a180f6a629708db16536c|__init__|M|28|30|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/ec2/faults.py|nova-fffcaea176b785c9715a180f6a629708db16536c|__call__|M|32|65|5
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/ec2/inst_state.py|nova-fffcaea176b785c9715a180f6a629708db16536c|name_to_code|F|57|58|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|MetadataManager|C|23|39|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|__init__|M|29|31|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/manager.py|nova-fffcaea176b785c9715a180f6a629708db16536c|init_host|M|33|39|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|get_metadata_by_address|F|407|413|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|get_metadata_by_instance_id|F|416|419|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_format_instance_mapping|F|422|424|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|ec2_md_print|F|427|446|7
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|find_path_in_tree|F|449|461|6
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|InvalidMetadataVersion|C|75|76|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|InvalidMetadataPath|C|79|80|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|InstanceMetadata|C|83|404|8
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|__init__|M|86|167|7
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|get_ec2_metadata|M|169|241|19
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|get_ec2_item|M|243|246|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|get_openstack_item|M|248|322|21
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_check_version|M|324|325|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_check_os_version|M|327|328|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_hostname|M|330|333|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|lookup|M|335|372|11
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/base.py|nova-fffcaea176b785c9715a180f6a629708db16536c|metadata_for_config_drive|M|374|404|8
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/handler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|MetadataRequestHandler|C|56|188|4
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/handler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|__init__|M|59|60|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/handler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|get_metadata_by_remote_address|M|62|78|4
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/handler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|get_metadata_by_instance_id|M|80|93|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/handler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|__call__|M|95|121|7
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/handler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_handle_remote_ip_request|M|123|140|4
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/handler.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_handle_instance_id_request|M|142|188|8
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/password.py|nova-fffcaea176b785c9715a180f6a629708db16536c|extract_password|F|28|34|4
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/password.py|nova-fffcaea176b785c9715a180f6a629708db16536c|convert_password|F|37|47|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/metadata/password.py|nova-fffcaea176b785c9715a180f6a629708db16536c|handle_password|F|50|72|6
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|FaultWrapper|C|37|83|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|status_to_type|M|42|48|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_error|M|50|76|4
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|__call__|M|78|83|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|APIMapper|C|86|100|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|routematch|M|87|91|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|connect|M|93|100|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|ProjectMapper|C|103|115|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|resource|M|104|115|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|APIRouter|C|118|193|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|factory|M|125|128|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|__init__|M|130|142|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_setup_ext_routes|M|144|171|8
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_setup_extensions|M|173|190|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_setup_routes|M|192|193|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/auth.py|nova-fffcaea176b785c9715a180f6a629708db16536c|NoAuthMiddleware|C|34|65|4
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/auth.py|nova-fffcaea176b785c9715a180f6a629708db16536c|__call__|M|37|65|4
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|status_from_state|F|109|117|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|vm_state_from_status|F|120|125|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|get_pagination_params|F|128|145|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_limit_param|F|148|158|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_marker_param|F|161|163|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|limited|F|166|200|6
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|get_limit_and_marker|F|203|210|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|limited_by_marker|F|213|233|8
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|get_id_from_href|F|236|246|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|remove_version_from_href|F|249|276|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|check_img_metadata_properties_quota|F|279|300|7
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|dict_to_query_str|F|303|310|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|get_networks_for_instance_from_nw_info|F|313|324|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|get_networks_for_instance|F|327|339|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|raise_http_conflict_for_instance_invalid_state|F|342|354|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|check_snapshots_enabled|F|429|438|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|MetadataDeserializer|C|357|362|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|deserialize|M|358|362|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|MetaItemDeserializer|C|365|369|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|deserialize|M|366|369|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|MetadataXMLDeserializer|C|372|399|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|extract_metadata|M|374|382|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_extract_metadata_container|M|384|388|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|create|M|390|391|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|update_all|M|393|394|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|update|M|396|399|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|MetaItemTemplate|C|405|411|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|construct|M|406|411|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|MetadataTemplateElement|C|414|416|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|will_render|M|415|416|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|MetadataTemplate|C|419|426|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|construct|M|420|426|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|ViewBuilder|C|441|521|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_links|M|444|453|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_next_link|M|456|464|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_href_link|M|466|472|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_bookmark_link|M|474|481|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_get_collection_links|M|483|505|5
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_update_link_prefix|M|507|513|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_update_glance_link_prefix|M|515|517|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/common.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_update_compute_link_prefix|M|519|521|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|APIRouter|C|48|133|21
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_setup_routes|M|55|133|21
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/consoles.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_translate_keys|F|27|32|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/consoles.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_translate_detail_keys|F|35|45|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/consoles.py|nova-fffcaea176b785c9715a180f6a629708db16536c|create_resource|F|130|131|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/consoles.py|nova-fffcaea176b785c9715a180f6a629708db16536c|ConsoleTemplate|C|48|69|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/consoles.py|nova-fffcaea176b785c9715a180f6a629708db16536c|construct|M|49|69|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/consoles.py|nova-fffcaea176b785c9715a180f6a629708db16536c|ConsolesTemplate|C|72|79|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/consoles.py|nova-fffcaea176b785c9715a180f6a629708db16536c|construct|M|73|79|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/consoles.py|nova-fffcaea176b785c9715a180f6a629708db16536c|Controller|C|82|127|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/consoles.py|nova-fffcaea176b785c9715a180f6a629708db16536c|__init__|M|85|86|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/consoles.py|nova-fffcaea176b785c9715a180f6a629708db16536c|index|M|88|95|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/consoles.py|nova-fffcaea176b785c9715a180f6a629708db16536c|create|M|97|101|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/consoles.py|nova-fffcaea176b785c9715a180f6a629708db16536c|show|M|103|113|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/consoles.py|nova-fffcaea176b785c9715a180f6a629708db16536c|update|M|115|117|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/consoles.py|nova-fffcaea176b785c9715a180f6a629708db16536c|delete|M|119|127|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|standard_extensions|F|41|42|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/__init__.py|nova-fffcaea176b785c9715a180f6a629708db16536c|select_extensions|F|45|47|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|authorize|F|35|37|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|AdminActionsController|C|40|317|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|__init__|M|41|43|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_pause|M|47|62|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_unpause|M|64|79|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_suspend|M|81|96|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_resume|M|98|113|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_migrate|M|115|129|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_reset_network|M|131|143|2
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_inject_network_info|M|145|159|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_lock|M|161|175|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_unlock|M|177|191|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_create_backup|M|193|265|10
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_migrate_live|M|267|292|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|_reset_state|M|294|317|4
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|Admin_actions|C|320|335|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/admin_actions.py|nova-fffcaea176b785c9715a180f6a629708db16536c|get_controller_extensions|M|332|335|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/agents.py|nova-fffcaea176b785c9715a180f6a629708db16536c|AgentsIndexTemplate|C|33|45|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/agents.py|nova-fffcaea176b785c9715a180f6a629708db16536c|construct|M|34|45|1
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/agents.py|nova-fffcaea176b785c9715a180f6a629708db16536c|AgentController|C|48|155|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/agents.py|nova-fffcaea176b785c9715a180f6a629708db16536c|index|M|71|92|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/agents.py|nova-fffcaea176b785c9715a180f6a629708db16536c|update|M|94|116|3
nova-fffcaea176b785c9715a180f6a629708db16536c/nova/api/openstack/compute/contrib/agents.py|nova-fffcaea176b785c9715a180f6a629708db16536c|delete|M|118|126|2
